"","LLgeneID","EnsemblID","LLgeneSymbol","logFC","Fold_change","PValue","FDR","wt_1","wt_2","wt_3","wt_4","iqgap1_mut_1","iqgap1_mut_2","iqgap1_mut_3","iqgap1_mut_4"
"LL0000028789","LL0000028789","ENSDARG00000074136","slc47a2.2",3.96810704923232,15.6501767888645,4.04908568088556e-11,3.82020578502918e-09,0,0,1.54086296021496,1.00215418912585,12.2204190977711,12.7963682407259,7.35766518674578,8.61948613411429
"LL0000039147","LL0000039147","ENSDARG00000076264","zgc:195170",3.92705756780078,15.2111525775619,1.71804738363464e-11,1.73020884264239e-09,1.01625209761682,0.978375270614562,0.979071366707904,0.986099125942415,20.1419994799342,9.01938770213263,10.2520294444388,20.1359059649502
"LL0000020272","LL0000020272","ENSDARG00000114540","nfr",3.90824112645014,15.014048324086,1.97193428924292e-49,5.89148234482809e-46,8.20162355555105,4.02718119299005,7.11376468331774,5.87025162368737,80.2838520700481,80.860128327278,75.5324980497531,87.1874144539488
"LL0000006848","LL0000006848","ENSDARG00000095509","CR759885.1",3.90563782296792,14.9869803163215,1.86053084020131e-27,1.25069534405433e-24,2.01419994799342,2.0043083782517,2.05040588888776,3.02038589474254,32.5200671237383,33.2647592008951,22.5186414342818,32.5412711560997
"LL0000004122","LL0000004122","ENSDARG00000117734","CABZ01044023.1",3.86769572838702,14.597968707261,2.11797722574775e-05,0.000582909822140545,6.04077178948507,7.11376468331774,0,0.979071366707904,6.90269388159691,49.3478987258387,63.1357139149284,59.4617707777451
"LL0000024791","LL0000024791","ENSDARG00000074085","si:ch1073-188e1.1",3.85347267256423,14.4547592233991,5.7281414016707e-10,4.61149683082406e-08,0,4.50199679244251,9.25543006001376,6.9611974172932,34.3556935478338,56.7903675336744,100.215418912585,59.4002586010785
"LL0000027493","LL0000027493","","si:dkey-27n6.9",3.8017207070067,13.9454318590532,1.84689501091311e-21,6.05623901810275e-19,7.88559279639422,0,12.4152076572154,5.39642279860666,84.0033983890064,103.932804997385,50.4221753854571,65.6643407965054
"LL0000004327","LL0000004327","ENSDARG00000117241","CABZ01067657.1",3.79460633198261,13.876831908359,2.68278025931281e-05,0.00071071210239076,16.1135995839473,28.0603172955238,1.06621106222164,6.52403353264388,23.3737982451869,162.273322384131,213.437557942323,198.866610728807
"LL0000027172","LL0000027172","ENSDARG00000092500","si:dkey-222h21.1",3.7796326597323,13.7335496893991,3.20580007048992e-09,2.25656434804721e-07,1.06706470249766,0.978375270614562,1.32174634505567,0,7.23097781329636,14.2105464018045,7.90431470166232,16.8537532926633
"LL0000025680","LL0000025680","ENSDARG00000105573","si:ch211-226l4.6",3.77490073110439,13.6885784954217,3.42199704700255e-11,3.25138086914669e-09,0,2.01419994799342,6.01292513475509,2.05040588888776,21.1427012631978,24.3900503428037,24.4593817653641,49.9326397021031
"LL0000002868","LL0000002868","ENSDARG00000096638","BX510992.2",3.69150286664219,12.9197197125233,7.26385699324594e-12,7.87571978594314e-10,0,1.22866196827598,1.00215418912585,2.50149518444307,11.0445444217752,19.7965908615757,12.1905558718574,13.6384641382411
"LL0000025014","LL0000025014","","si:ch211-127b16.6",3.66694877383722,12.7016918844924,1.48911113593401e-09,1.1247390262396e-07,1.00679529824751,1.09755226542617,0,1.46860705006186,13.8152487544532,9.64801775088846,13.1683060451136,7.51473758277365
"LL0000005123","LL0000005123","ENSDARG00000101040","ccl20a.3",3.66388205146526,12.6747207018484,3.05853807963126e-07,1.34653840906116e-05,0.979071366707904,0.986099125942415,0,0,6.15121766666329,5.03397649123756,7.11376468331774,8.80537743553106
"LL0000003576","LL0000003576","ENSDARG00000094331","BX901918.1",3.56735374050491,11.8544246644171,3.39863981217544e-38,5.07700143942141e-35,6.92488544685961,11.1337039766605,19.3506056323172,26.3819044541327,184.472657274376,169.653486423146,138.892061888989,138.385607426888
"LL0000002355","LL0000002355","ENSDARG00000117713","BX088603.3",3.56090847651012,11.8015829493553,0.000748735443093928,0.0118219303167074,1.01625209761682,0,0.979071366707904,0,1.00709997399671,2.0043083782517,11.1234519472161,9.73571053405344
"LL0000026347","LL0000026347","ENSDARG00000103330","si:ch73-236c18.5",3.5245693481098,11.5080329203038,2.70730237496075e-06,9.28528744391833e-05,1.07484804727723,0.362555990638815,15.4832822219944,20.698847448322,75.1069292492644,89.8874980342078,68.4373501794886,124.038551448224
"LL0000024884","LL0000024884","ENSDARG00000077504","si:ch211-103n10.5",3.49043032766175,11.2389108528701,2.71052282896924e-22,9.8490876146154e-20,4.06500839046728,8.80537743553106,8.81164230037114,0.986099125942415,78.5537979717432,48.1034010780407,47.1593354444185,55.3737414036132
"LL0000025248","LL0000025248","ENSDARG00000079221","si:ch211-162k9.6",3.47046448015327,11.0844438416293,2.533394203678e-06,8.82389076977949e-05,1.64367045463246,0.401419260350241,0,0,8.92919382511131,6.2332339022188,2.37603690386413,7.4796154384598
"LL0000000595","LL0000000595","ENSDARG00000098223","AL773558.1",3.46654952523864,11.0544054270285,2.39241907350387e-08,1.42638040947773e-06,1.58496793839559,0,2.74135557011991,0,19.2814465987813,8.17086746721773,10.1182927473875,9.13610635757522
"LL0000004496","LL0000004496","ENSDARG00000103230","CABZ01079302.1",3.46474498716696,11.0405871047604,2.29478659481511e-15,3.95541774025536e-13,2.0043083782517,4.10081177777552,11.0747482807226,5.0812604880841,37.1782602833534,52.8698538022268,63.1103440603146,49.3478987258387
"LL0000008382","LL0000008382","ENSDARG00000097608","CU929312.1",3.39410242570914,10.512999372566,7.58973786509559e-38,1.02040230727278e-34,18.6282651525013,19.0527287961358,8.17476175406262,11.9039216926411,134.438984471233,139.745413357145,100.991636367208,168.077934424846
"LL0000004975","LL0000004975","ENSDARG00000068232","cbln12",3.35877161320383,10.2586686881898,4.13510251017512e-13,5.26961001877246e-11,0,2.01359059649502,3.04875629285046,4.89187635307281,16.6442132340344,27.6107755263876,23.1632994019243,23.0495463498945
"LL0000007335","LL0000007335","ENSDARG00000056498","crp2",3.32965994902968,10.0537369970627,5.57632767559346e-12,6.12007652526664e-10,5.03549986998354,3.04654873494258,1.02520294444388,3.03045384772501,48.1296993431326,20.9470145438578,18.6415188221185,21.6941807707331
"LL0000013880","LL0000013880","ENSDARG00000117512","LO018605.3",3.29034760885464,9.78347920914276,4.34193795293376e-08,2.42220683851527e-06,7.17642061110717,8.0543623859801,6.09751258570092,0,18.6023559674502,51.2771545490056,54.3833985958222,50.1077094562924
"LL0000021778","LL0000021778","ENSDARG00000038805","pigp",3.24185927794368,9.46012520596221,2.82320159637294e-73,2.53043559082906e-69,53.8613611736915,45.0052624482699,44.0582115018557,45.3605597933511,529.734586322268,377.812129300445,295.258447999838,369.493874456837
"LL0000004078","LL0000004078","ENSDARG00000099023","CABZ01034698.1",3.22137479466425,9.32675224742571,1.5813136009131e-06,5.83263942591939e-05,0,5.24903907555267,1.00679529824751,0,15.654004329833,20.560498700866,7.88879300753932,9.06389976597037
"LL0000040425","LL0000040425","ENSDARG00000097099","si:ch211-108d22.1",3.19985704465421,9.18867629724713,1.51604521525656e-09,1.14187506423064e-07,1.99730558808412,1.26220688120629,0,2.0043083782517,15.9419057861024,14.0951341754652,7.23571493503176,9.01083624236012
"LL0000038917","LL0000038917","ENSDARG00000100614","zgc:171497",3.18743802229452,9.10991771057204,2.28560936201059e-08,1.38107303674388e-06,1.02520294444388,4.02718119299005,15.9754829745364,11.7405032473747,33.2884264680687,61.1381458084297,71.5040981537663,80.1723351300679
"LL0000025597","LL0000025597","ENSDARG00000101450","si:ch211-215p11.3",3.17601484742227,9.03807073092531,1.44195761036673e-10,1.2754209929326e-08,2.83728828478223,0,3.07662927294034,0,12.4768196546168,14.0965404861034,12.6453489459888,11.5141362659986
"LL0000003985","LL0000003985","ENSDARG00000102378","CABZ01003056.1",3.09021971253097,8.51625832843557,9.67515390704275e-08,4.82662733592713e-06,0,1.11754278105474,2.32721730354252,1.15448281932518,12.7964627628723,10.6202875863998,7.21083581381643,5.93275279962502
"LL0000003801","LL0000003801","ENSDARG00000104728","BX950205.1",3.08364400478627,8.47753011849609,3.23196916063304e-06,0.000108684475011686,6.04077178948507,1.01625209761682,0,0.969280653040825,25.3526085279795,10.4335557306059,15.5834976409069,10.3237936505499
"LL0000002631","LL0000002631","ENSDARG00000085829","BX323559.2",3.07478238207573,8.42561726113432,1.27265542228549e-10,1.13689141693803e-08,5.55751004632627,1.18901495421168,5.37128023567395,15.4301647393166,42.4121234067833,55.7631255601977,57.7842105449964,44.4425476416422
"LL0000027515","LL0000027515","ENSDARG00000093402","si:dkey-286j17.4",3.06770590856713,8.38439048325966,2.61676658442228e-07,1.17466171433273e-05,78.1006029834447,50.7991958467892,9.54463941277253,21.656166865304,156.208109924681,335.827311638448,303.766682234794,329.652937802549
"LL0000025978","LL0000025978","ENSDARG00000068637","si:ch211-281l24.3",2.98371318832957,7.91019460667076,9.20660619806621e-07,3.60869437404959e-05,131.195563138859,205.108618196022,90.6389976597037,166.357595394891,160.956862277689,1301.78632063403,1149.38112240462,1364.83350250731
"LL0000026329","LL0000026329","","si:ch73-226i7.1",2.96399663043504,7.80282546788596,1.2817617777497e-07,6.16552637601284e-06,1.18801845193206,2.34754234549486,1.27188785179893,0,11.2711130095218,10.8867507189044,5.36152491182329,7.86330658388457
"LL0000027508","LL0000027508","ENSDARG00000100716","si:dkey-285b23.4",2.96135002215963,7.78852439149046,2.74587712410915e-07,1.22444262006917e-05,1.02520294444388,8.64837161194613,2.03250419523364,2.43615442383026,27.6881382504995,27.1374479459353,9.52716575400886,35.5363875464026
"LL0000010541","LL0000010541","ENSDARG00000090167","FO904898.1",2.92099203540187,7.57366723829753,0.000257228957828635,0.00488448809137079,0,0.979071366707904,0.986099125942415,0,4.00861675650339,3.07560883333164,3.02038589474254,6.09751258570092
"LL0000003994","LL0000003994","ENSDARG00000103677","CABZ01008730.1",2.90207625621041,7.47501386976668,5.83862243969723e-05,0.0013930321098582,0,1.00709997399671,0,2.05040588888776,4.02718119299005,7.11376468331774,6.84862689430194,3.91628546683162
"LL0000006714","LL0000006714","ENSDARG00000097585","CR548634.2",2.89900631309607,7.45912453184166,1.44952258151376e-05,0.000417304204436011,0,2.05441608770799,2.05040588888776,0,4.07517091144345,6.75078936724048,7.65633808765581,9.66377143423567
"LL0000006241","LL0000006241","ENSDARG00000100000","CR352226.5",2.89291380369901,7.42769102499812,4.04414169746475e-08,2.27972591411173e-06,53.3105531110818,101.686325122999,329.26567962785,337.539468362024,882.143301403822,1472.24599503203,1227.65486830199,1430.07402788259
"LL0000006968","LL0000006968","ENSDARG00000097976","CR812464.1",2.8784429430006,7.35356044591038,1.23559797986962e-75,1.66119970403571e-71,117.723541132958,136.318343170279,125.31344976441,134.358812136102,797.33108598234,902.662460549772,789.851455309745,765.069894115175
"LL0000011948","LL0000011948","ENSDARG00000097011","hbaa1",2.85065675260748,7.21328663078577,2.28984611286197e-09,1.64630139381672e-07,2.20418633055434,3.02038589474254,3.04875629285046,0,10.5445986194441,15.7973079975975,10.0709997399671,16.4152856178814
"LL0000028037","LL0000028037","ENSDARG00000093173","si:dkey-93m18.6",2.84106278520455,7.16547719112001,1.51753298103618e-21,5.03764744778787e-19,9.14626887855139,11.7405032473747,7.83257093366323,6.90269388159691,69.4898982057728,50.1077094562924,37.9325089444236,70.4756708773258
"LL0000026900","LL0000026900","ENSDARG00000035797","si:dkey-17m8.2",2.80091656746619,6.96883051086896,8.37643660863826e-25,4.09516370853953e-22,15.2026090035374,19.3291148966719,26.8368336729574,10.0746443634243,93.9456637285339,134.51834352674,94.6534631629364,106.86715492883
"LL0000029150","LL0000029150","","soga3",2.80023576546006,6.96554272349625,0.00183136425708589,0.0241510296584095,19.1761553040454,60.4772383215472,20.6193327234559,0,126.722397214964,81.6881706132884,145.733619421327,277.843323488439
"LL0000007938","LL0000007938","ENSDARG00000103562","CU462878.2",2.79738020887014,6.95176931400858,2.04548889650366e-07,9.4666352733368e-06,3.02129992199012,2.0043083782517,5.1260147222194,2.01359059649502,8.13001678093456,24.4593817653641,15.6651418673265,23.666379022618
"LL0000028293","LL0000028293","ENSDARG00000103346","si:dkeyp-85d8.5",2.78096791363499,6.87313317545444,0.00816359955213512,0.0759291000890216,0,7.87173378833155,0,22.8309564105054,22.6286415904617,80.8475041988445,41.2685392751655,42.0626743203602
"LL0000025280","LL0000025280","ENSDARG00000097770","si:ch211-167j9.4",2.77456427335397,6.84269324467901,0.000138670546391882,0.00290398155913653,7.01994169929567,22.1773693424449,15.1568546086505,10.5627051533864,7.89406267221788,141.605758698513,81.9099190679157,90.0692274127766
"LL0000039047","LL0000039047","","zgc:174646",2.74481456397994,6.70303545096541,3.69371152542994e-09,2.56348763548185e-07,6.20247781388548,1.52026090035374,1.35161528983037,5.44955025732311,26.758020452127,29.9083864898335,13.142654660657,16.0044024003398
"LL0000003785","LL0000003785","ENSDARG00000117300","BX936456.1",2.70920309316368,6.53960316563519,1.47733963703309e-05,0.00042395075240323,1.00679529824751,1.01625209761682,0.978375270614562,0.979071366707904,7.88879300753932,8.05679979197366,4.00861675650339,5.1260147222194
"LL0000005898","LL0000005898","ENSDARG00000017193","cnn1a",2.70323555612744,6.5126087403785,0.00053741240093044,0.00904285484894781,22.3575461475701,24.4593817653641,0.979071366707904,2.95829737782725,40.2839989598683,72.1551016170611,99.4446856110565,76.5164426668109
"LL0000008181","LL0000008181","ENSDARG00000092691","CU682811.2",2.69790200737587,6.48857650404754,1.83012339539438e-11,1.83620104398357e-09,8.93285593805185,5.32236147214322,12.7181370535357,3.31329306316652,35.2787120891047,51.1699928967658,50.5527571905278,32.6403035691843
"LL0000006836","LL0000006836","ENSDARG00000114030","CR759843.2",2.68319581141963,6.42277078841659,0.00187642773481384,0.0246123245665412,1.02520294444388,0,1.01625209761682,0.978375270614562,0.979071366707904,7.88879300753932,2.01419994799342,8.01723351300679
"LL0000027317","LL0000027317","ENSDARG00000095013","si:dkey-240n22.3",2.65893061834771,6.31564735610397,6.81635599165675e-05,0.00158688308449921,13.6320083382713,24.3595627798752,19.0489665188655,7.16680240430186,11.9416604151626,99.4914064311348,115.46820567108,112.208462269383
"LL0000007909","LL0000007909","ENSDARG00000098976","CU457778.1",2.63607559031446,6.21638385049786,2.35280498999079e-25,1.19367119577099e-22,10.534807905777,4.70369283074532,10.5241947282656,12.4166904032693,60.6305021344111,54.7092565067698,44.7455798580686,47.6957944424599
"LL0000025522","LL0000025522","ENSDARG00000101634","si:ch211-209j12.1",2.63130524512144,6.19586300357954,0.00013003811354249,0.00274889531056919,1.3305903680358,3.94565760783285,0,1.91348995059374,5.54191266586594,20.442546712211,8.02415852703267,8.13001678093456
"LL0000003307","LL0000003307","ENSDARG00000098884","BX649355.1",2.58152563764564,5.98572350015694,7.50762625626112e-08,3.8650108790973e-06,4.02718119299005,6.09751258570092,0.978375270614562,3.91628546683162,12.8192886372514,19.1348995059375,18.0387754042653,29.7308853888726
"LL0000025709","LL0000025709","ENSDARG00000068011","si:ch211-230g14.3",2.57486612017606,5.95815691927243,4.72241532156843e-13,5.98967101800253e-11,9.06115768422761,9.14626887855139,12.7188785179893,14.6860705006186,34.5134694079845,68.2008102390571,58.0848568017342,73.6505795288484
"LL0000003924","LL0000003924","ENSDARG00000015065","c4",2.5257603686488,5.75876866431737,2.51419675385625e-07,1.13429927037652e-05,3.10186791990986,10.6428774885165,5.3105512522193,1.52026090035374,17.7234365824374,27.9032627179273,21.0891972388883,34.9276310408803
"LL0000002734","LL0000002734","ENSDARG00000103245","BX324224.1",2.51637183355506,5.7214143663411,1.52183689042823e-09,1.14303553482471e-07,1.00215418912585,8.20162355555105,5.03397649123756,8.13001678093456,27.3945075772077,19.5814273341581,28.59687465233,32.2271991678947
"LL0000021947","LL0000021947","ENSDARG00000044264","pimr71",2.51539393007731,5.71753752816877,0.00272958629577482,0.0330760909901258,7.17659311796894,16.7834071235399,0,1.94417912690415,13.9427600444368,41.2282674632356,42.3675499496452,34.4094582675142
"LL0000006301","LL0000006301","ENSDARG00000117341","CR354610.2",2.51467183882374,5.71467652796687,1.9067730007445e-06,6.87787320799563e-05,0,0,2.90577455372525,3.6421454841534,8.61850636073671,9.91993474386757,6.60419610633934,9.92396450221677
"LL0000002635","LL0000002635","ENSDARG00000098557","BX323564.1",2.47124431673474,5.54521853174218,9.19480104138184e-05,0.00205689688187784,10.9166457387931,3.21468315057227,7.36190080991593,7.1453593684673,7.5557457005514,38.3589008632302,51.9711322721242,33.5680555347856
"LL0000026111","LL0000026111","","si:ch211-66i8.3",2.4673385471119,5.53022641324919,0.00024333960902481,0.0046372492892049,0,1.19361783014977,4.00440188983533,0,3.70612790430789,7.54622104411764,6.83810363944069,8.98061406036781
"LL0000029534","LL0000029534","ENSDARG00000075641","steap3",2.46414025724846,5.51798011327937,3.63835404323192e-13,4.68094267313220e-11,6.84862689430194,6.85349956695533,7.88879300753932,3.02129992199012,42.0904759432856,33.8316971666481,21.1427012631978,25.4063024404205
"LL0000039030","LL0000039030","ENSDARG00000091800","zgc:174260",2.45614668309517,5.48749105553479,1.58875100528686e-09,1.18997007746959e-07,5.1868814024571,3.59534690716825,3.15678569574642,4.1213158366644,23.5791458849567,25.7721531955626,8.80537743553106,19.94368373984
"LL0000004111","LL0000004111","ENSDARG00000103451","CABZ01042594.1",2.45035970121489,5.4655235536397,0.000295613464225625,0.00548542175715426,2.93512581184369,0.979071366707904,0,0.0906389976597037,7.35581174818373,3.35241362833149,4.66146223088598,6.09751258570092
"LL0000004054","LL0000004054","ENSDARG00000114113","CABZ01030006.1",2.44721503974689,5.453623253971,0.000148777880034538,0.00308918024420749,3.50470790950854,3.21691494709397,3.17812912777603,1.32896979368672,9.91862047274017,5.9191703872181,23.3018985276481,11.4979158084886
"LL0000030240","LL0000030240","ENSDARG00000101407","tgm1l4",2.43237867909757,5.39782677488562,1.26710125713965e-21,4.31279565863646e-19,169.714100302009,134.037412074195,82.241994803464,90.7211195867022,769.424380133485,507.090019697679,451.089295555308,552.730618737884
"LL0000004079","LL0000004079","ENSDARG00000099511","CABZ01034698.2",2.41804159040366,5.34445038260379,1.85539847300717e-05,0.00051860508878056,41.7565159271993,37.2413580821755,17.1441728867958,23.2755476879204,28.5595117668696,187.072865182536,128.244110688741,193.636232422896
"LL0000010566","LL0000010566","ENSDARG00000031683","fosab",2.41049788655075,5.31657773683294,3.05964761388016e-12,3.54615796075964e-10,43.0791401351478,39.5425749502909,78.8659989636822,105.226189858214,463.904332360856,295.31319688196,285.170501112256,178.74916194128
"LL0000002087","LL0000002087","ENSDARG00000053940","btr32",2.40782386182277,5.30673262554317,0.00242321973358346,0.0302039722995353,1.09755226542617,3.91350108245825,0,0,8.21793578781314,9.01938770213263,1.07646309166608,8.0543623859801
"LL0000004004","LL0000004004","ENSDARG00000115450","CABZ01012382.1",2.38758069891642,5.23279122014548,0.00299155905029773,0.0353791311034435,6.91711316324495,0,0,12.8103116692381,18.9006280069135,27.3421625283183,20.1057021060028,24.8575263077074
"LL0000003259","LL0000003259","ENSDARG00000095363","BX640520.3",2.38592410308758,5.22678603898663,0.0082467455573451,0.0766494093644841,1.00215418912585,1.02520294444388,0,1.81909125473411,0,8.16545519834392,3.54009586213327,6.93891882083732
"LL0000002634","LL0000002634","ENSDARG00000117382","BX323560.1",2.36526661932008,5.15247864124066,0.00724158133035428,0.0699924084801928,0,0.979071366707904,0,2.01419994799342,4.00861675650339,8.57069661555084,2.01359059649502,1.01625209761682
"LL0000024362","LL0000024362","ENSDARG00000059914","sdr42e2",2.34648080895815,5.08582143350911,1.47580706080933e-22,5.83573177325032e-20,135.917365263414,110.771478640233,233.83168967688,238.893413476729,709.005271552597,916.460976337004,663.426073201312,846.817632110646
"LL0000040225","LL0000040225","ENSDARG00000096678","si:dkey-263j23.1",2.34323351673108,5.07438687852265,9.27449099272395e-08,4.65264530416706e-06,19.7631804664142,29.3329781465688,82.8027436053846,101.717097373667,366.317420751171,216.799666661548,189.408399459304,256.491866917509
"LL0000007018","LL0000007018","ENSDARG00000102496","CR847898.4",2.33919166508794,5.06019038175848,1.55409054507169e-08,9.69557788084282e-07,4.32930609702366,6.70482725666298,4.02718119299005,1.46340302056822,13.4722274763625,22.1857571696011,14.7914868891362,21.1490994539309
"LL0000024271","LL0000024271","ENSDARG00000075766","sccpdha",2.33347852983842,5.04019143176324,5.43056596185755e-53,2.08603554497697e-49,52.0984831602254,41.8357194994287,63.6921425446206,55.1790075752796,277.636796555425,253.717224690972,171.769345834008,242.650513347968
"LL0000003114","LL0000003114","ENSDARG00000094497","BX548075.3",2.33231910876896,5.03614251188852,0.00251329623951281,0.0309574084215575,1.14245577560347,1.27125165111041,2.33576509193423,0,9.03040374777241,4.43519329118681,7.00130379419115,1.00709997399671
"LL0000026552","LL0000026552","ENSDARG00000100357","si:ch73-44m9.3",2.3083917031554,4.95330584265052,9.6360615555931e-05,0.00213605984475138,14.6488715895013,14.2478544085878,13.5113624871871,0.979071366707904,18.7654663666842,54.3028305979025,52.6932672642371,56.6219586216355
"LL0000021412","LL0000021412","","pcdh2g7",2.30746166308949,4.95011370003403,1.72308342919217e-07,8.08586218630861e-06,6.90661574597793,17.1238478448434,31.7971962949733,8.88017729604069,103.353049390025,78.0502479847449,34.895008865362,66.8329799482966
"LL0000002807","LL0000002807","ENSDARG00000095808","BX470242.1",2.27192116013472,4.82965842934582,0.00940545403137698,0.0840671417075141,0,6.45355786176655,3.15038150261214,0,2.76098125411629,11.6655526598988,13.6361336479154,11.9356563924889
"LL0000010465","LL0000010465","ENSDARG00000117485","FO681323.1",2.26513293560653,4.80698711243737,6.22875328558407e-15,9.96934208905179e-13,17.9008204028408,9.81699526297849,15.2920054797056,11.6215771228228,43.2404466725749,68.9561352195546,54.1263477546871,60.322941251078
"LL0000008229","LL0000008229","ENSDARG00000117491","CU855688.1",2.26289438235339,4.79953414958021,0.00512780026610045,0.0542708588801257,0,0,2.01359059649502,2.31705478256635,3.44388095256326,2.94700481379079,8.87489213348174,2.96087392355032
"LL0000006471","LL0000006471","ENSDARG00000105606","CR388046.6",2.26002691446295,4.79000417844703,0.00873069151136332,0.0798501918534178,1.32896979368672,1.39226537373504,1.43821164780341,0,0,6.84827982317761,4.31928455513241,7.58650178888472
"LL0000007013","LL0000007013","ENSDARG00000115593","CR847895.1",2.25958681617849,4.78854319670269,0.00899863940073605,0.0813325764189552,1.46860705006186,4.70369283074532,0,0,1.60956862277689,10.1585645593174,7.7031908999355,8.0422447244517
"LL0000002607","LL0000002607","ENSDARG00000097624","BX323450.1",2.25206180662299,4.76363147223624,0.00257264964406588,0.0315560001584291,0,1.97631804664142,1.42944419539354,0,3.19250691756956,5.90268817395125,1.66082876999909,5.36621893965924
"LL0000026694","LL0000026694","ENSDARG00000095772","si:dkey-11o1.2",2.24525270169134,4.74120147735219,0.00309501982678007,0.0363573561041019,1.44553615166587,0,0,2.27961438053193,4.02398331716949,1.64678554032383,5.89153484788074,5.08092173886805
"LL0000027091","LL0000027091","ENSDARG00000095455","si:dkey-20i20.10",2.23558634654663,4.70954063245264,0.00023459860657294,0.00450258524778001,6.09751258570092,10.1946703198037,3.01553980946034,7.5535193047189,7.04969981797695,46.7304498389383,24.7381470494308,33.6470988674319
"LL0000007631","LL0000007631","ENSDARG00000110288","CT583625.5",2.22764718359464,4.68369516983842,0.00949850623528721,0.0848522704852617,2.0043083782517,4.10081177777552,0,0,1.95675054122912,6.85349956695533,10.8470903853666,5.03549986998354
"LL0000006416","LL0000006416","ENSDARG00000092324","CR383669.1",2.21458654960718,4.64148530089564,0.000643093491784241,0.0104737376744921,0.979071366707904,0,4.02839989598683,1.00215418912585,5.1260147222194,4.02718119299005,8.13001678093456,7.8270021649165
"LL0000003695","LL0000003695","ENSDARG00000114317","BX927253.3",2.21226692442997,4.63402852376871,3.40005705716912e-07,1.47935492249548e-05,11.0780997139638,19.6622651906491,15.070483283325,10.3397877130019,25.1115893321116,72.7422013701927,43.6372108141713,76.7283729895793
"LL0000038900","LL0000038900","ENSDARG00000102959","zgc:171220",2.2087811681521,4.62284556743868,4.36801113062614e-28,3.26254031365018e-25,44.0268871776553,41.120997401732,28.59687465233,43.0938078873191,148.559336996016,171.208891722128,140.951341754652,176.827864985327
"LL0000010627","LL0000010627","ENSDARG00000030896","foxq1a",2.20750641509212,4.6187626645131,1.41578545667609e-41,2.71921822461167e-38,105.745497269654,90.1938770213263,100.4698885555,103.699915719494,513.207309296494,405.047362034429,327.00983648044,313.579522049688
"LL0000024792","LL0000024792","ENSDARG00000097973","si:ch1073-190k2.1",2.20303483610197,4.60446914599415,0.0125204727224357,0.102754946341786,134.14527688542,115.448281932518,4.89535683353952,5.91659475565449,269.902793031118,262.564397550972,255.275533166526,283.916274105798
"LL0000010912","LL0000010912","ENSDARG00000079412","ftr02",2.20082478232625,4.59742099392661,1.91390092701144e-14,2.92402738786424e-12,4.74589729587055,7.51392207831984,12.639811344199,11.9515214064221,39.7401649739101,45.3274339741621,29.4233245055394,35.5197381221722
